time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),SpO2 ,etCO? ,FIO2 ,end challenge
1411.2,714,13,-2.464200233,0.821278488,-0.2014152,-1.642921746,-2.461555939,0.817543294,-0.20261854,-1.644012645,-2.684372281,0.097186954,0.03314812,-2.587185327,-2.684152708,0.094727264,0.033343663,-2.589425444,-5.419248193,0.326388875,-0.342930537,-5.092859318,-9.136201042,-0.662341677,-0.991128834,-9.79854272,53.05693893,472.8797257,525.9366647,0.101132892,-3.285478721,-3.279099233,-2.781559235,-2.778879972,-5.745637068,-8.473859365,9.793554416,8.042697559,9.119107554,8.36733833,11.36998311,9.363266301,10.72098894,10.88115053,0.088911602,0.108575191,0.096713424,0.116565655,21.28864893,15.14768122,36.43633015,58.50971946,-0.728352724,0.981651418,0.253298694,1414.4,70.72321434,0,97.58985486,5.118106499,0.018472191,20.83037966,16.41132566,5.169094107,0.010916016,74.30626362,98.42124129,5.274658392,0.209976661,
1414.4,715,13,-2.484357702,1.066382125,-0.242127608,-1.417975576,-2.471538923,1.050753505,-0.246140405,-1.420785418,-2.647401654,0.099330449,0.057388185,-2.548071206,-2.637796555,0.094046283,0.053153165,-2.543750273,-5.179380046,0.187060693,-0.3273371,-4.992319352,-8.998760133,-0.340410889,-1.088499545,-9.339171023,51.01140273,475.8667117,526.8781144,0.097228152,-3.550739827,-3.522292428,-2.746732103,-2.731842838,-5.366440739,-8.658349244,9.801087868,8.092470341,9.031762554,8.383407324,11.41437071,9.434193475,10.62521558,10.94412996,0.089115489,0.108051137,0.097687273,0.116767335,21.47036577,15.1122886,36.58265437,58.750641,-0.546635882,0.946258799,0.399622917,1417.6,72.60045342,0,97.89788192,5.105888007,0.017546356,20.82952436,16.38003152,5.177676806,0.005717865,79.41473814,98.39861115,5.306229066,0.210015937,
1417.6,716,13,-2.367832308,1.132295165,-0.250047198,-1.235537144,-2.361749841,1.120393585,-0.25171561,-1.241356256,-2.499556053,0.069526161,0.062880966,-2.430029891,-2.495156548,0.06646475,0.060346707,-2.428691799,-4.843715077,-0.048684647,-0.283171129,-4.892399724,-8.690406872,-0.711689717,-0.957836274,-9.402096589,49.70245389,478.8838754,528.5863293,0.094555429,-3.500127473,-3.482143426,-2.569082214,-2.561621298,-4.795030431,-7.978717155,9.786716168,8.125121552,9.072582933,8.333788413,11.40037502,9.438903098,10.70277768,10.93285061,0.089272105,0.107243411,0.097513202,0.118055942,21.81660353,14.97653725,36.79314077,59.30298067,-0.200398128,0.81050745,0.610109321,1420.8,75.27874677,0,97.90578243,5.133065867,0.004174987,20.82135068,16.42064785,5.187538492,0.007608065,81.38237892,98.28787411,5.30625877,0.210013866,
1420.8,717,13,-2.249058664,0.988326269,-0.215713306,-1.260732395,-2.254413256,0.987493093,-0.214638426,-1.266920162,-2.409376569,0.047909088,0.049946423,-2.361467481,-2.414950334,0.048432201,0.051137229,-2.366518133,-4.729757218,-0.063555325,-0.290403377,-4.793312543,-8.710510733,-1.518699437,-0.583305866,-10.22921017,51.11524748,478.031964,529.1472115,0.09704809,-3.237384933,-3.241906349,-2.457285657,-2.463382534,-4.666201894,-7.191811296,9.721067583,8.074575556,9.152156116,8.284927512,11.2885491,9.347278304,10.8474738,10.86611055,0.089598494,0.107542851,0.097125943,0.118719599,21.88823539,15.01530842,36.90354381,59.30763991,-0.128766268,0.84927862,0.720512352,1424,75.36393555,0,97.68545992,5.174686024,-0.012394253,20.82290809,16.47100879,5.190671064,0.008628501,79.41209016,98.20434564,5.297142404,0.209992907,
1424,718,13,-2.197733367,0.780617152,-0.13770529,-1.417116214,-2.204567388,0.783445373,-0.138106611,-1.421122016,-2.364604069,-0.028430271,0.072257212,-2.393034339,-2.372368054,-0.02661779,0.073219047,-2.398985844,-4.711793837,0.09576815,-0.318602274,-4.616025688,-8.848129021,-1.910367451,-0.318074893,-10.75849647,53.49323333,475.0700474,528.5632807,0.101486094,-2.978350519,-2.988012761,-2.336173798,-2.345750264,-4.807561987,-6.93776157,9.664944587,8.018658746,9.154333239,8.294054788,11.17081697,9.261070078,10.86564782,10.83933923,0.089695953,0.108040471,0.097242364,0.118182151,21.70370743,15.11631218,36.82001961,58.96365493,-0.313294225,0.950282379,0.636988154,1427.2,73.76725975,0,97.45241444,5.219727938,-0.012711531,20.81456724,16.43690811,5.198277247,0.006934804,75.55626445,98.20494789,5.298045399,0.20999199,
1427.2,719,13,-2.201785273,0.671330051,-0.087291761,-1.530455222,-2.202457476,0.669381931,-0.091067885,-1.533075545,-2.3487163,-0.132191186,0.114965144,-2.480907486,-2.352118822,-0.131219486,0.112855436,-2.483338308,-4.751379656,0.146102702,-0.28012682,-4.605276954,-8.825205739,-1.473130096,-0.470150027,-10.29833583,54.86563368,472.8124605,527.6780942,0.104154763,-2.873115324,-2.871839406,-2.216525114,-2.220899336,-4.897482358,-7.352075643,9.689879182,8.037956089,9.099469444,8.355594577,11.18025943,9.262690279,10.76074169,10.92659323,0.089307209,0.107545446,0.097464264,0.117417263,21.56322645,15.06406847,36.62729492,58.90636866,-0.453775204,0.898038668,0.444263464,1430.4,71.89452488,0,97.37899188,5.25539977,0.003318978,20.77030505,16.3041636,5.221256053,0.005616977,72.3508504,98.22000559,5.30217746,0.21000298,
1430.4,720,13,-2.251556436,0.690042044,-0.123307071,-1.561514391,-2.248986274,0.684463875,-0.127535065,-1.564522399,-2.415114071,-0.130477051,0.106067485,-2.545591122,-2.415785396,-0.130751424,0.103195613,-2.546536821,-4.978038332,0.011097298,-0.187946924,-4.966941034,-8.78309499,-0.753766441,-0.866396771,-9.53686143,55.00699762,471.707765,526.7147626,0.104616018,-2.94159848,-2.933450149,-2.28463702,-2.285033972,-4.98913563,-8.029328549,9.749472121,8.087001699,9.079402049,8.422730099,11.29176441,9.315997253,10.69991714,11.07131367,0.089097083,0.106850811,0.097347705,0.117108269,21.48075251,14.99611403,36.47686654,58.93183594,-0.536249148,0.830084233,0.293835085,1433.6,71.2060606,0,97.50978766,5.269702498,0.015293724,20.72275344,16.13578623,5.258062202,0.006519009,72.17641335,98.15744723,5.299087386,0.21000452,
1433.6,721,13,-2.319024514,0.733164106,-0.179061439,-1.585860408,-2.317516945,0.728749153,-0.18131014,-1.588767792,-2.503565848,-0.008547608,0.042478212,-2.512113456,-2.504609545,-0.010088652,0.041685638,-2.514698197,-5.17583304,-0.099462719,-0.166967865,-5.275295759,-8.792710252,-0.508746307,-1.07955309,-9.30145656,53.9886967,471.75295,525.7416467,0.102943713,-3.052188621,-3.046266098,-2.49501824,-2.494520893,-5.076370321,-8.283963945,9.730635038,8.083465423,9.103329363,8.448028245,11.33187612,9.339992906,10.73499036,11.12164846,0.089773599,0.107213867,0.097160698,0.116926705,21.25624176,15.16510806,36.42134982,58.44095134,-0.760759894,0.999078261,0.238318367,1436.8,73.53925763,0,97.69411709,5.272323057,0.013789455,20.72169555,15.99327623,5.296118174,0.008456617,74.33983765,98.04256392,5.296780877,0.209998858,
1436.8,722,13,-2.365072636,0.707866495,-0.161262784,-1.657206141,-2.36239276,0.704491686,-0.163394746,-1.657901074,-2.503273518,0.096399414,-0.005412319,-2.406874104,-2.503288856,0.093227597,-0.005248991,-2.410061259,-5.017310069,-0.050265507,-0.273325426,-5.067575576,-8.717143602,-0.807417225,-0.973718116,-9.524560827,51.93568323,473.0135644,524.9492477,0.099299306,-3.072939132,-3.066884446,-2.599672932,-2.596516453,-4.967044562,-7.909726377,9.623988895,8.038187923,9.105633967,8.405301671,11.21944127,9.312382632,10.74782376,11.00940461,0.09085449,0.108099297,0.097231812,0.116900622,21.04490135,15.43384632,36.47874767,57.7978258,-0.972100301,1.267816521,0.295716221,1440,77.24797496,0,97.6942135,5.286401489,0.009749045,20.7500307,15.89120978,5.32191079,0.010215164,74.69062507,97.98303932,5.304657372,0.209997501,
1440,723,13,-2.406488736,0.646343092,-0.106227052,-1.760145644,-2.399671189,0.641767953,-0.110473154,-1.757903236,-2.484169249,0.114642991,-0.007480732,-2.369526257,-2.481066615,0.110277862,-0.008604025,-2.370788753,-4.763831317,0.022881486,-0.37860465,-4.74094983,-8.65876819,-1.193364349,-0.77455849,-9.852132539,50.1080749,474.0893229,524.1973978,0.096043532,-3.052831828,-3.041439141,-2.59881224,-2.591344477,-4.786712803,-7.465403841,9.554131911,8.025109151,9.074970941,8.316182391,11.0921634,9.279969851,10.69241413,10.8515357,0.091126781,0.108083365,0.097386239,0.117717073,21.26703184,15.4170351,36.68406694,58.02949402,-0.749969813,1.251005305,0.501035492,1443.2,77.95518988,0,97.49287144,5.317484855,0.008896116,20.76080817,15.83252838,5.329035321,0.011401073,71.97295837,98.01248927,5.306993351,0.210000364,
1443.2,724,14,-2.466850231,0.632164515,-0.107421539,-1.834685715,-2.459621996,0.628161075,-0.111936455,-1.831460921,-2.565297974,0.10980541,0.000314783,-2.455492564,-2.56142166,0.106120618,-0.001241358,-2.455301042,-4.927648977,-0.005605765,-0.338054972,-4.933254742,-8.791970857,-1.388698043,-0.698903846,-10.1806689,49.76810052,473.7395068,523.5076073,0.095526838,-3.099014746,-3.087783071,-2.675103384,-2.667542277,-4.922043212,-7.403272815,9.616573024,8.07383716,9.071699239,8.254869993,11.11577597,9.291803615,10.68752043,10.80678573,0.090151876,0.106931702,0.097406522,0.118979598,21.84320276,15.05116742,36.89437017,59.17513564,-0.1737989,0.885137621,0.711338721,1446.4,75.64786372,0,97.32601873,5.352247913,0.005191285,20.75879228,15.83695224,5.321908138,0.01117915,70.05622253,98.06151816,5.277683747,0.210001356,
1446.4,725,14,-2.51446099,0.67444746,-0.168188159,-1.840013529,-2.512701114,0.674341121,-0.169693475,-1.838359993,-2.691199003,0.118427663,-0.009121973,-2.57277134,-2.690506746,0.117171129,-0.00883001,-2.573335617,-5.440927894,-0.023225206,-0.221768919,-5.4641531,-8.988178062,-1.452590955,-0.753039219,-10.44076902,50.57546188,472.8149278,523.3903897,0.097038021,-3.18890845,-3.187042235,-2.809626667,-2.807677875,-5.417702689,-7.535587107,9.743909999,8.144697896,9.117459389,8.275699113,11.24805421,9.338721171,10.79780677,10.86939447,0.088852593,0.105586966,0.097416666,0.119057976,22.10547192,14.70376184,36.80923376,60.00197723,0.088470269,0.537732039,0.626202309,1449.6,74.08713749,0,97.31398217,5.384113232,0.002035147,20.76730691,15.87693873,5.319494885,0.009756619,71.08035141,98.07855623,5.22312323,0.209999938,
1449.6,726,14,-2.550854765,0.745422586,-0.248070723,-1.805432179,-2.554795609,0.74895144,-0.246437567,-1.80584417,-2.800119991,0.100395489,-0.025872914,-2.699724501,-2.803255144,0.101628238,-0.023563748,-2.701626906,-5.879997063,0.061237765,-0.21720382,-5.818759298,-9.2221901,-1.448757235,-0.84058312,-10.67094734,51.76554032,471.9645355,523.7300758,0.099178509,-3.296277352,-3.303747049,-2.90051548,-2.904883383,-5.941234829,-7.773432864,9.787050749,8.177625876,9.165293634,8.347881504,11.31416963,9.368111086,10.907813,10.91474823,0.088593639,0.105050358,0.097386466,0.117485376,21.64674652,14.73735988,36.38410641,59.51481359,-0.370255131,0.571330086,0.201074955,1452.8,73.61085714,0,97.31769553,5.416428724,0.008831645,20.77019801,15.83924529,5.348834002,0.009503223,72.96876636,98.07868354,5.187290364,0.209999277,
1452.8,727,14,-2.627185062,0.855619636,-0.343807504,-1.771565427,-2.634033231,0.861067122,-0.341072092,-1.772966109,-2.952867631,0.047886793,-0.032229798,-2.904980838,-2.959008492,0.050830568,-0.029045101,-2.908177924,-6.125812649,0.086059326,-0.329022959,-6.039753322,-9.738516834,-1.323060941,-0.882689569,-11.06157778,53.44846502,470.1938163,523.6422814,0.102299588,-3.482804698,-3.495100352,-3.000754424,-3.009839061,-6.211871975,-8.415455893,9.714160422,8.142254538,9.188759309,8.406580237,11.27158892,9.352425437,10.90523996,10.90930534,0.089611492,0.105818517,0.096873282,0.115763741,20.81857518,15.12510258,35.94367776,58.08123461,-1.198426477,0.95907278,-0.239353696,1456,73.10140331,0,97.24078256,5.444295313,0.018481397,20.75743541,15.65312127,5.418332122,0.011221332,74.71590101,98.06863782,5.201668749,0.209999963,
1456,728,14,-2.691474567,0.967395884,-0.417709857,-1.724078683,-2.700967137,0.974972779,-0.414989998,-1.725994359,-3.088943219,0.002113801,-0.015192178,-3.086829418,-3.098535861,0.006200659,-0.011549262,-3.092335202,-6.204345996,-0.075884857,-0.375480528,-6.280230853,-10.31519274,-1.082559986,-0.852543762,-11.39775272,55.41803294,467.6358357,523.0538686,0.106031133,-3.658870451,-3.675939916,-3.091057021,-3.10473652,-6.128461138,-9.232632752,9.654907431,8.074502479,9.20412905,8.423566242,11.24780492,9.321277741,10.83198594,10.90948436,0.090515292,0.107267447,0.095899107,0.115298591,20.322281,15.45863395,35.78091495,57.04849682,-1.694720652,1.292604153,-0.402116499,1459.2,75.41117093,0,97.17906286,5.456948455,0.018219327,20.7619126,15.41983644,5.49846355,0.011997216,76.4730017,98.01659596,5.247082013,0.210000378,
1459.2,729,14,-2.615962578,0.950882058,-0.385749407,-1.665080519,-2.626304323,0.958919434,-0.383855205,-1.667384889,-3.009296178,-0.01643481,0.02076723,-3.025730988,-3.019604332,-0.012925444,0.02398755,-3.032529777,-6.012804075,-0.232653622,-0.286568471,-6.245457697,-10.25664257,-0.873403005,-0.797403027,-11.13004557,56.52627537,466.2236876,522.749963,0.108120251,-3.566844636,-3.585223757,-2.992861368,-3.006678888,-5.780150453,-9.383239565,9.712859583,8.051450447,9.197120796,8.386401048,11.31546152,9.311982747,10.76909013,10.88437424,0.089975149,0.107768146,0.095485285,0.116079515,20.57898364,15.35197061,35.93095425,57.4658564,-1.438018016,1.185940812,-0.252077204,1462.4,81.37526101,0,97.20051836,5.457343971,0.013056418,20.79515635,15.30253433,5.54561193,0.009927248,75.85079704,97.91261551,5.282788732,0.210000056,
1462.4,730,14,-2.441148245,0.787426267,-0.270536543,-1.653721978,-2.444862319,0.7895807,-0.271022334,-1.655281619,-2.751622066,-8.25284E-05,0.035239464,-2.751704595,-2.754574486,-0.00046783,0.03595665,-2.755042316,-5.671511322,-0.142591059,-0.20137188,-5.814102382,-9.537636851,-0.829656166,-0.800848019,-10.36729302,56.21202887,466.5220839,522.7341127,0.107539465,-3.228574512,-3.234443019,-2.751539538,-2.754106656,-5.528920263,-8.707980684,9.817415943,8.080813305,9.132744445,8.284787731,11.38964827,9.301741334,10.71395933,10.74859004,0.088630082,0.106858901,0.096353158,0.117471911,21.39893074,14.91873293,36.31766367,58.96527419,-0.618070916,0.752703128,0.134632213,1465.6,84.59971775,0,97.22871948,5.460789715,0.012648645,20.81726894,15.32189107,5.547141995,0.007306002,71.90288603,97.80327077,5.300333445,0.209999805,
1465.6,731,14,-2.382970433,0.687606551,-0.219785072,-1.695363882,-2.375460503,0.680061359,-0.222607278,-1.695399144,-2.620522467,0.060941438,-0.005084732,-2.55958103,-2.612251851,0.05554712,-0.007254846,-2.556704731,-5.586450113,0.115218431,-0.238965951,-5.471231682,-9.022630198,-0.938754927,-0.873281303,-9.961385125,54.9714205,467.3893762,522.3607967,0.105322367,-3.070576985,-3.055521862,-2.681463905,-2.66779897,-5.701668544,-8.08387527,9.840098985,8.073867921,9.048537607,8.164752548,11.38858862,9.238084912,10.65035921,10.56796606,0.088204253,0.10630557,0.097565633,0.118910442,22.12178481,14.66980027,36.79158508,60.06876121,0.104783155,0.503770474,0.608553628,1468.8,80.867919,0,97.18380106,5.474132225,0.013096898,20.80820113,15.36868226,5.530875885,0.006193915,69.03144673,97.76083745,5.323829587,0.209999952,
1468.8,732,14,-2.557678736,0.817331002,-0.300946295,-1.740347735,-2.545463369,0.805514589,-0.303205722,-1.739948779,-2.781477215,0.122219818,-0.062052501,-2.659257397,-2.769283935,0.115724246,-0.06436577,-2.653559689,-5.902245749,0.257065549,-0.347487295,-5.6451802,-9.303395481,-1.097787098,-0.929267626,-10.40118258,53.2540247,468.4711061,521.7251308,0.102275752,-3.375009738,-3.350977958,-2.903697033,-2.88500818,-6.159311298,-8.205608383,9.780834464,8.004575331,9.032143513,8.120921977,11.35585832,9.159936722,10.62471103,10.53005546,0.089040455,0.107251789,0.097678987,0.119753575,22.23379545,14.83213737,37.06593282,59.91074909,0.216793793,0.666107575,0.882901369,1472,75.02880862,0,97.0908054,5.490250222,0.010924291,20.7974279,15.37426381,5.529173062,0.005187414,70.39295304,97.83486091,5.363448635,0.210000098,
1472,733,14,-2.858938331,1.026702607,-0.411862957,-1.832235724,-2.85117951,1.019098236,-0.411189393,-1.832081275,-3.112410102,0.11402419,-0.071136808,-2.998385912,-3.104933426,0.111125544,-0.071146399,-2.993807882,-6.366129812,0.150539202,-0.418892709,-6.21559061,-10.10277786,-1.205219837,-0.918015116,-11.3079977,51.67064459,469.6459587,521.3166033,0.099432293,-3.885640939,-3.870277746,-3.226434292,-3.216058971,-6.516669014,-8.897558025,9.73597751,7.992101045,9.091114146,8.193797878,11.36145685,9.202230949,10.67999674,10.69165089,0.089913415,0.108078443,0.096919491,0.119446195,21.83507017,15.09271419,36.92778436,59.10420429,-0.181931482,0.926684391,0.744752909,1475.2,72.62730839,0,97.06809585,5.502884072,0.011292761,20.8009647,15.35993039,5.542579027,0.003314285,73.15692352,98.00549186,5.398713039,0.210000035,
1475.2,734,14,-3.081159518,1.049325736,-0.436507817,-2.031833782,-3.077603727,1.047314319,-0.43409369,-2.030289408,-3.387264583,0.06769324,-0.044331166,-3.319571342,-3.383213763,0.067790959,-0.042694798,-3.315422804,-6.700199102,-0.088060882,-0.420339291,-6.788259984,-10.79083564,-1.165645221,-0.905922393,-11.95648086,51.53983051,469.6430866,521.1829171,0.099215592,-4.130485254,-4.124918045,-3.454957823,-3.451004722,-6.612138221,-9.625190416,9.741035004,8.108206313,9.139708396,8.320776059,11.38620382,9.39238627,10.7801964,10.90769787,0.09001546,0.107185409,0.096789578,0.118173764,21.39387868,15.13849094,36.53236961,58.61132014,-0.623122977,0.972461138,0.349338161,1478.4,73.57455233,0,97.23068949,5.513680728,0.013056039,20.79848609,15.35474208,5.542380365,0.002519018,74.65024366,98.16973103,5.410249337,0.209999951,
1478.4,735,15,-3.074341716,0.872029783,-0.373696996,-2.202311933,-3.069041041,0.870651374,-0.372429836,-2.198389666,-3.419655194,0.07557595,-0.04099499,-3.344079243,-3.4132754,0.074198475,-0.03966152,-3.339076925,-6.736712928,-0.264848721,-0.376647125,-7.001561648,-10.92077943,-1.005308397,-0.936526051,-11.92608783,53.22632797,468.2859933,521.5123213,0.102267971,-3.946371499,-3.939692415,-3.495231144,-3.487473875,-6.471864207,-9.915471038,9.749655848,8.220152792,9.125682155,8.398793667,11.36648361,9.534727076,10.84642024,11.01577581,0.089694822,0.105841742,0.097690754,0.117113721,21.269914,15.04045312,36.31036711,58.65612012,-0.747087659,0.874423317,0.127335658,1481.6,76.52391352,0,97.50263317,5.521288246,0.01059967,20.78675961,15.35678438,5.508140968,0.00370441,75.82375922,98.21143308,5.402357479,0.209999977,
